nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Leucine,Male,228,360,6.37,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Female,228,360,4.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Pregnant,228,360,4.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Lactating,228,360,4.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Male,372,600,6.37,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Female,372,600,4.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Pregnant,372,600,4.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Lactating,372,600,4.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Male,612,840,7.01,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Female,612,840,5.49,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Male,840,,7.65,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Leucine,Female,840,,5.99,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,0,6,5.77,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,0,6,4.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,7,12,5.12,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,7,12,4.01,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,12,36,3.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,12,36,3.01,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,48,96,3.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,48,96,2.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,108,156,3.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,108,156,2.76,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,168,216,3.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,168,216,3.01,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Pregnant,168,216,3.01,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Lactating,168,216,3.01,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,228,360,3.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,228,360,2.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Pregnant,228,360,2.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Lactating,228,360,2.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,372,600,3.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,372,600,2.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Pregnant,372,600,2.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Lactating,372,600,2.51,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,612,840,3.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,612,840,2.76,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Male,840,,3.84,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Isoleucine,Female,840,,3.01,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,0,6,6.75,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,0,6,5.29,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,7,12,6.00,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,7,12,4.70,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,12,36,4.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,12,36,3.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,48,96,3.75,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,48,96,2.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,108,156,4.13,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,108,156,3.23,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,168,216,4.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,168,216,3.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Pregnant,168,216,3.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Lactating,168,216,3.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,228,360,3.75,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,228,360,2.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Pregnant,228,360,2.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Lactating,228,360,2.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,372,600,3.75,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,372,600,2.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Pregnant,372,600,2.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Lactating,372,600,2.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,612,840,4.13,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,612,840,3.23,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Male,840,,4.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Valine,Female,840,,3.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,0,6,11.29,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,0,6,8.83,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,7,12,10.03,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,7,12,7.85,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,12,36,7.53,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,12,36,5.89,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,48,96,6.27,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,48,96,4.91,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,108,156,6.90,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,108,156,5.40,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,168,216,7.53,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,168,216,5.89,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Pregnant,168,216,5.89,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Lactating,168,216,5.89,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,228,360,6.27,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,228,360,4.91,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Pregnant,228,360,4.91,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Lactating,228,360,4.91,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,372,600,6.27,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,372,600,4.91,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Pregnant,372,600,4.91,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Lactating,372,600,4.91,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,612,840,6.90,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,612,840,5.40,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Male,840,,7.53,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Lysine,Female,840,,5.89,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,0,6,1.86,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,0,6,1.46,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,7,12,1.66,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,7,12,1.30,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,12,36,1.24,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,12,36,0.97,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,48,96,1.03,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,48,96,0.81,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,108,156,1.14,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,108,156,0.89,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,168,216,1.24,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,168,216,0.97,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Pregnant,168,216,0.97,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Lactating,168,216,0.97,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,228,360,1.03,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,228,360,0.81,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Pregnant,228,360,0.81,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Lactating,228,360,0.81,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,372,600,1.03,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,372,600,0.81,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Pregnant,372,600,0.81,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Lactating,372,600,0.81,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,612,840,1.14,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,612,840,0.89,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Male,840,,1.24,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Methionine,Female,840,,0.97,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,0,6,4.94,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,0,6,3.87,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,7,12,4.39,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,7,12,3.44,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,12,36,3.29,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,12,36,2.58,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,48,96,2.74,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,48,96,2.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,108,156,3.02,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,108,156,2.36,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,168,216,3.29,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,168,216,2.58,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Pregnant,168,216,2.58,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Lactating,168,216,2.58,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,228,360,2.74,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,228,360,2.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Pregnant,228,360,2.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Lactating,228,360,2.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,372,600,2.74,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,372,600,2.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Pregnant,372,600,2.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Lactating,372,600,2.15,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,612,840,3.02,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,612,840,2.36,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Male,840,,3.29,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Phenylalanine,Female,840,,2.58,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,0,6,4.80,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,0,6,3.75,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,7,12,4.26,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,7,12,3.34,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,12,36,3.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,12,36,2.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,48,96,2.67,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,48,96,2.09,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,108,156,2.93,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,108,156,2.29,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,168,216,3.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,168,216,2.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Pregnant,168,216,2.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Lactating,168,216,2.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,228,360,2.67,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,228,360,2.09,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Pregnant,228,360,2.09,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Lactating,228,360,2.09,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,372,600,2.67,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,372,600,2.09,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Pregnant,372,600,2.09,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Lactating,372,600,2.09,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,612,840,2.93,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,612,840,2.29,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Male,840,,3.20,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Threonine,Female,840,,2.50,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Male,0,6,1.19,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Female,0,6,0.93,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Male,7,12,1.06,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Female,7,12,0.83,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Male,12,36,0.79,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Female,12,36,0.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Male,48,96,0.66,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Female,48,96,0.52,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Male,108,156,0.73,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Female,108,156,0.57,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Male,168,216,0.79,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Female,168,216,0.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Pregnant,168,216,0.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
Tryptophan,Lactating,168,216,0.62,mg,RDA Extract,Extract from ODS,https://ods.od.nih.gov/,RDA calculated value
