nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Iron,Male,612,840,7,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,Female,840,840,16,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Iron,Male,840,840,7,mg,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,"Essential for oxygen transport, energy metabolism. Women need more than men. Absorption enhanced by vitamin C, hindered by calcium, tea, and coffee"
Lactobacillus acidophilus,Female,0,6,300000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,0,6,300000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,7,12,400000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,7,12,400000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,12,36,500000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,12,36,500000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,48,96,600000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,48,96,600000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,108,156,800000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,108,156,800000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,168,216,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Lactating,168,216,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,168,216,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Pregnant,168,216,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,228,360,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Lactating,228,360,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,228,360,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Pregnant,228,360,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,372,600,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Lactating,372,600,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,372,600,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Pregnant,372,600,1000000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,612,840,950000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,612,840,950000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Female,840,840,900000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Lactobacillus acidophilus,Male,840,840,900000000,CFU,Research-based,Clinical Gastroenterology and Hepatology,https://doi.org/10.1016/j.cgh.2006.07.003,Beneficial probiotic bacteria for digestive and immune health. Optimal dose: 1-10 billion CFU daily
Leucine,Female,0,6,630,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,0,6,819,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,7,12,840,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,7,12,1092,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,12,36,1050,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,12,36,1365,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,48,96,1260,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,48,96,1638,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,108,156,1680,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,108,156,2184,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,168,216,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Lactating,168,216,2500,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,168,216,2730,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Pregnant,168,216,2300,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,228,360,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Lactating,228,360,2500,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,228,360,2730,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Pregnant,228,360,2300,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,372,600,2100,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Lactating,372,600,2500,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,372,600,2730,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Pregnant,372,600,2300,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,612,840,1995,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,612,840,2593,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Female,840,840,1890,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Leucine,Male,840,840,2457,mg,Research-based,WHO/FAO 2007,https://pubmed.ncbi.nlm.nih.gov/18469019/,Essential amino acid important for muscle protein synthesis. Requirements: 39mg/kg body weight/day
Lutein,Female,0,6,6000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Male,0,6,6000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Female,7,12,8000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Male,7,12,8000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Female,12,36,10000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Male,12,36,10000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Female,48,96,12000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Male,48,96,12000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Female,108,156,16000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Male,108,156,16000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Female,168,216,20000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
Lutein,Lactating,168,216,24000,mcg,Research-based,Nutrients Journal,https://doi.org/10.3390/nu8010009,"Important for eye health and macular degeneration prevention. Found in leafy greens, eggs. Optimal intake from optimal diet analysis"
